Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Overall Efficiency
465.0,873.15,8.0,262.5,0.0775,0.1,2.3208069529423905
463.0,873.15,8.0,262.5,0.055,0.4,2.320517259011222
284.0,873.15,6.0,187.5,0.0325,0.5,2.320327300885541
283.0,873.15,6.0,187.5,0.0325,0.4,2.320325011585981
1042.0,923.15,8.0,187.5,0.0775,0.3,2.320322777858768
1041.0,923.15,8.0,187.5,0.0775,0.2,2.320319518372137
282.0,873.15,6.0,187.5,0.0325,0.3,2.3203186000246685
1040.0,923.15,8.0,187.5,0.0775,0.1,2.3203103969887766
281.0,873.15,6.0,187.5,0.0325,0.2,2.320292332256704
1039.0,923.15,8.0,187.5,0.055,0.5,2.3202730578558044
280.0,873.15,6.0,187.5,0.0325,0.1,2.3200318141967173
1038.0,923.15,8.0,187.5,0.055,0.4,2.3199030379480337
413.0,873.15,8.0,187.5,0.055,0.4,2.318884692837801
414.0,873.15,8.0,187.5,0.055,0.5,2.3184992153917583
415.0,873.15,8.0,187.5,0.0775,0.1,2.318376679255488
855.0,923.15,4.0,300.0,0.0325,0.1,2.317680000614323
856.0,923.15,4.0,300.0,0.0325,0.2,2.316762402904948
857.0,923.15,4.0,300.0,0.0325,0.3,2.31662418405627
858.0,923.15,4.0,300.0,0.0325,0.4,2.316589722068421
1313.0,973.15,2.0,225.0,0.055,0.4,2.316008388210507
1314.0,973.15,2.0,225.0,0.055,0.5,2.315752341091986
2043.0,1023.15,4.0,187.5,0.0775,0.4,2.3156709599832803
2042.0,1023.15,4.0,187.5,0.0775,0.3,2.315668114403767
2041.0,1023.15,4.0,187.5,0.0775,0.2,2.3156601410641846
2040.0,1023.15,4.0,187.5,0.0775,0.1,2.315627459422781
1530.0,973.15,6.0,187.5,0.0325,0.1,2.31541300049748
1782.0,973.15,10.0,187.5,0.0325,0.3,2.315356694968715
1783.0,973.15,10.0,187.5,0.0325,0.4,2.315342972757817
1784.0,973.15,10.0,187.5,0.0325,0.5,2.3153252541564457
1785.0,973.15,10.0,187.5,0.055,0.1,2.3153099873904783
2039.0,1023.15,4.0,187.5,0.055,0.5,2.315303229038637
598.0,873.15,10.0,262.5,0.1,0.4,2.31227061748532
599.0,873.15,10.0,262.5,0.1,0.5,2.311639379408958
269.0,873.15,6.0,150.0,0.0775,0.5,2.307714368742804
268.0,873.15,6.0,150.0,0.0775,0.4,2.307712930087031
267.0,873.15,6.0,150.0,0.0775,0.3,2.3077089018594097
266.0,873.15,6.0,150.0,0.0775,0.2,2.3076924024094456
265.0,873.15,6.0,150.0,0.0775,0.1,2.3075287965296565
199.0,873.15,4.0,225.0,0.1,0.5,2.306946864496044
198.0,873.15,4.0,225.0,0.1,0.4,2.306921957307113
197.0,873.15,4.0,225.0,0.1,0.3,2.3068521916668896
195.0,873.15,4.0,225.0,0.1,0.1,2.306755443494909
196.0,873.15,4.0,225.0,0.1,0.2,2.306566356473961
1932.0,1023.15,2.0,225.0,0.0325,0.3,2.3054063827770985
1565.0,973.15,6.0,225.0,0.0775,0.1,2.304798575409003
1564.0,973.15,6.0,225.0,0.055,0.5,2.304793521563429
1563.0,973.15,6.0,225.0,0.055,0.4,2.304779362791185
1562.0,973.15,6.0,225.0,0.055,0.3,2.3047213373345987
1933.0,1023.15,2.0,225.0,0.0325,0.4,2.304512798771176
1561.0,973.15,6.0,225.0,0.055,0.2,2.304145821568348
1073.0,923.15,8.0,225.0,0.1,0.4,2.2998974233628955
1458.0,973.15,4.0,262.5,0.0325,0.4,2.299824212523602
1460.0,973.15,4.0,262.5,0.055,0.1,2.299453814995892
1457.0,973.15,4.0,262.5,0.0325,0.3,2.299441992905877
1459.0,973.15,4.0,262.5,0.0325,0.5,2.2993575009440974
1074.0,923.15,8.0,225.0,0.1,0.5,2.298908492991631
1456.0,973.15,4.0,262.5,0.0325,0.2,2.2982489432965965
587.0,873.15,10.0,262.5,0.055,0.3,2.296246824878972
586.0,873.15,10.0,262.5,0.055,0.2,2.296242189173632
585.0,873.15,10.0,262.5,0.055,0.1,2.296229216606012
584.0,873.15,10.0,262.5,0.0325,0.5,2.2961761126463616
583.0,873.15,10.0,262.5,0.0325,0.4,2.295649888859029
161.0,873.15,4.0,187.5,0.055,0.2,2.295281125326574
991.0,923.15,6.0,300.0,0.0775,0.2,2.2950706466981234
160.0,873.15,4.0,187.5,0.055,0.1,2.294959906185014
989.0,923.15,6.0,300.0,0.055,0.5,2.294768842400815
990.0,923.15,6.0,300.0,0.0775,0.1,2.294704241778175
992.0,923.15,6.0,300.0,0.0775,0.3,2.2946704621346337
164.0,873.15,4.0,187.5,0.055,0.5,2.294438712056654
163.0,873.15,4.0,187.5,0.055,0.4,2.294427157249407
162.0,873.15,4.0,187.5,0.055,0.3,2.294394810477489
988.0,923.15,6.0,300.0,0.055,0.4,2.29375824814067
1549.0,973.15,6.0,187.5,0.1,0.5,2.2925345333256235
1548.0,973.15,6.0,187.5,0.1,0.4,2.292525529111898
1547.0,973.15,6.0,187.5,0.1,0.3,2.292488633417364
1546.0,973.15,6.0,187.5,0.1,0.2,2.292122695261018
1894.0,1023.15,2.0,150.0,0.0775,0.5,2.2921161555996994
1898.0,1023.15,2.0,150.0,0.1,0.4,2.292113723439107
1897.0,1023.15,2.0,150.0,0.1,0.3,2.292078562884317
1896.0,1023.15,2.0,150.0,0.1,0.2,2.29198013575222
536.0,873.15,10.0,187.5,0.055,0.2,2.291172711567382
537.0,873.15,10.0,187.5,0.055,0.3,2.291007679889125
535.0,873.15,10.0,187.5,0.055,0.1,2.2909948404865155
534.0,873.15,10.0,187.5,0.0325,0.5,2.290891355042391
533.0,873.15,10.0,187.5,0.0325,0.4,2.290119844864702
99.0,873.15,2.0,262.5,0.1,0.5,2.288282970068172
98.0,873.15,2.0,262.5,0.1,0.4,2.2882040926293
440.0,873.15,8.0,225.0,0.0775,0.1,2.28685635749362
441.0,873.15,8.0,225.0,0.0775,0.2,2.286595838670605
1422.0,973.15,4.0,187.5,0.1,0.3,2.2862727599998607
894.0,923.15,6.0,150.0,0.0775,0.5,2.286206898187764
1424.0,973.15,4.0,187.5,0.1,0.5,2.286191249269444
1423.0,973.15,4.0,187.5,0.1,0.4,2.286064531214532
895.0,923.15,6.0,150.0,0.1,0.1,2.2858276183906523
896.0,923.15,6.0,150.0,0.1,0.2,2.285758976415773
1362.0,973.15,2.0,300.0,0.055,0.3,2.285523328670587
1363.0,973.15,2.0,300.0,0.055,0.4,2.28546718130201
1836.0,973.15,10.0,262.5,0.055,0.2,2.2854466823318083
1364.0,973.15,2.0,300.0,0.055,0.5,2.285428097946381
1835.0,973.15,10.0,262.5,0.055,0.1,2.2854154943136247
1834.0,973.15,10.0,262.5,0.0325,0.5,2.285392363169078
1421.0,973.15,4.0,187.5,0.1,0.2,2.2852391530423186
289.0,873.15,6.0,187.5,0.055,0.5,2.2839062379835906
288.0,873.15,6.0,187.5,0.055,0.4,2.283904622035787
287.0,873.15,6.0,187.5,0.055,0.3,2.2839000955295417
286.0,873.15,6.0,187.5,0.055,0.2,2.283881547479747
285.0,873.15,6.0,187.5,0.055,0.1,2.2836975586871366
1062.0,923.15,8.0,225.0,0.055,0.3,2.28363025126122
1061.0,923.15,8.0,225.0,0.055,0.2,2.2836265452392874
1060.0,923.15,8.0,225.0,0.055,0.1,2.283616168360264
1059.0,923.15,8.0,225.0,0.0325,0.5,2.283573665520261
1058.0,923.15,8.0,225.0,0.0325,0.4,2.283152271550202
955.0,923.15,6.0,262.5,0.0325,0.1,2.281039373054358
957.0,923.15,6.0,262.5,0.0325,0.3,2.280741539685955
956.0,923.15,6.0,262.5,0.0325,0.2,2.2806804406004977
145.0,873.15,4.0,150.0,0.1,0.1,2.277237176503349
149.0,873.15,4.0,150.0,0.1,0.5,2.2772279135213407
148.0,873.15,4.0,150.0,0.1,0.4,2.27722082147122
147.0,873.15,4.0,150.0,0.1,0.3,2.277200975152865
146.0,873.15,4.0,150.0,0.1,0.2,2.277119733891255
499.0,873.15,8.0,300.0,0.1,0.5,2.276527038850194
622.0,873.15,10.0,300.0,0.1,0.3,2.276229937351321
621.0,873.15,10.0,300.0,0.1,0.2,2.276221358572027
620.0,873.15,10.0,300.0,0.1,0.1,2.276197332426368
619.0,873.15,10.0,300.0,0.0775,0.5,2.276098902786747
498.0,873.15,8.0,300.0,0.1,0.4,2.2759088482108685
1570.0,973.15,6.0,225.0,0.1,0.1,2.275245122546435
1569.0,973.15,6.0,225.0,0.0775,0.5,2.275241554667858
1568.0,973.15,6.0,225.0,0.0775,0.4,2.2752315574703657
1567.0,973.15,6.0,225.0,0.0775,0.3,2.2751905807461363
618.0,873.15,10.0,300.0,0.0775,0.4,2.2751230852152986
1883.0,1023.15,2.0,150.0,0.0325,0.4,2.2748789680922474
1566.0,973.15,6.0,225.0,0.0775,0.2,2.2747840934847456
1093.0,923.15,8.0,262.5,0.0775,0.4,2.2737223659171684
1097.0,923.15,8.0,262.5,0.1,0.3,2.273161658985258
1096.0,923.15,8.0,262.5,0.1,0.2,2.27315505725718
1095.0,923.15,8.0,262.5,0.1,0.1,2.273136562055721
1094.0,923.15,8.0,262.5,0.0775,0.5,2.2730607663708096
1338.0,973.15,2.0,262.5,0.055,0.4,2.270587035332835
1339.0,973.15,2.0,262.5,0.055,0.5,2.270112147600757
1809.0,973.15,10.0,225.0,0.0325,0.5,2.27002276646788
1810.0,973.15,10.0,225.0,0.055,0.1,2.270014358921653
1811.0,973.15,10.0,225.0,0.055,0.2,2.270012275882514
1808.0,973.15,10.0,225.0,0.0325,0.4,2.269979720151837
1408.0,973.15,4.0,187.5,0.0325,0.4,2.268336910661521
1407.0,973.15,4.0,187.5,0.0325,0.3,2.2680150692889645
1410.0,973.15,4.0,187.5,0.055,0.1,2.2677708340542493
1409.0,973.15,4.0,187.5,0.0325,0.5,2.267742922369116
1406.0,973.15,4.0,187.5,0.0325,0.2,2.267408467542241
309.0,873.15,6.0,225.0,0.0325,0.5,2.2667312590434974
308.0,873.15,6.0,225.0,0.0325,0.4,2.26672937565975
307.0,873.15,6.0,225.0,0.0325,0.3,2.2667240984028783
306.0,873.15,6.0,225.0,0.0325,0.2,2.266702467399249
305.0,873.15,6.0,225.0,0.0325,0.1,2.266487842591441
942.0,923.15,6.0,225.0,0.0775,0.3,2.262375748611059
941.0,923.15,6.0,225.0,0.0775,0.2,2.262337995591292
939.0,923.15,6.0,225.0,0.055,0.5,2.262289519121524
940.0,923.15,6.0,225.0,0.0775,0.1,2.2622323498923245
938.0,923.15,6.0,225.0,0.055,0.4,2.2621749607263104
1082.0,923.15,8.0,262.5,0.0325,0.3,2.258886509035145
1081.0,923.15,8.0,262.5,0.0325,0.2,2.2588822309516705
1080.0,923.15,8.0,262.5,0.0325,0.1,2.258870247439916
487.0,873.15,8.0,300.0,0.055,0.3,2.257845207166064
486.0,873.15,8.0,300.0,0.055,0.2,2.2577908064140004
184.0,873.15,4.0,225.0,0.0325,0.5,2.2577174609627275
183.0,873.15,4.0,225.0,0.0325,0.4,2.257704223117827
484.0,873.15,8.0,300.0,0.0325,0.5,2.2576779280878214
182.0,873.15,4.0,225.0,0.0325,0.3,2.2576671489387268
485.0,873.15,8.0,300.0,0.055,0.1,2.257638577079676
181.0,873.15,4.0,225.0,0.0325,0.2,2.257515269655473
483.0,873.15,8.0,300.0,0.0325,0.4,2.257321465575752
607.0,873.15,10.0,300.0,0.0325,0.3,2.257110203081275
606.0,873.15,10.0,300.0,0.0325,0.2,2.257104930679211
605.0,873.15,10.0,300.0,0.0325,0.1,2.2570901679874917
180.0,873.15,4.0,225.0,0.0325,0.1,2.25695621131386
1918.0,1023.15,2.0,187.5,0.0775,0.4,2.2550020426402013
1917.0,1023.15,2.0,187.5,0.0775,0.3,2.2549618182760467
1916.0,1023.15,2.0,187.5,0.0775,0.2,2.2548491704948748
48.0,873.15,2.0,187.5,0.1,0.4,2.254508494271551
49.0,873.15,2.0,187.5,0.1,0.5,2.254385542249812
1914.0,1023.15,2.0,187.5,0.055,0.5,2.25405063468198
421.0,873.15,8.0,187.5,0.1,0.2,2.2529890170247024
866.0,923.15,4.0,300.0,0.0775,0.2,2.2527029294515906
422.0,873.15,8.0,187.5,0.1,0.3,2.2526333459881043
423.0,873.15,8.0,187.5,0.1,0.4,2.252533218010322
867.0,923.15,4.0,300.0,0.0775,0.3,2.251590526013986
868.0,923.15,4.0,300.0,0.0775,0.4,2.251486931759893
869.0,923.15,4.0,300.0,0.0775,0.5,2.251453828740039
1799.0,973.15,10.0,187.5,0.1,0.5,2.2508953370605767
1797.0,973.15,10.0,187.5,0.1,0.3,2.250879310335528
1798.0,973.15,10.0,187.5,0.1,0.4,2.250875515163989
642.0,923.15,2.0,150.0,0.0775,0.3,2.248455371548458
1445.0,973.15,4.0,225.0,0.1,0.1,2.2478924142383603
1444.0,973.15,4.0,225.0,0.0775,0.5,2.2478410373922104
1442.0,973.15,4.0,225.0,0.0775,0.3,2.2478016641465834
1443.0,973.15,4.0,225.0,0.0775,0.4,2.247697160457462
1441.0,973.15,4.0,225.0,0.0775,0.2,2.247106912640949
974.0,923.15,6.0,262.5,0.1,0.5,2.242384104922883
973.0,923.15,6.0,262.5,0.1,0.4,2.241307916512889
1098.0,923.15,8.0,262.5,0.1,0.4,2.239691955706858
1099.0,923.15,8.0,262.5,0.1,0.5,2.2395325252805023
522.0,873.15,10.0,150.0,0.1,0.3,2.23772100121296
169.0,873.15,4.0,187.5,0.0775,0.5,2.237698684094253
168.0,873.15,4.0,187.5,0.0775,0.4,2.237690468507718
520.0,873.15,10.0,150.0,0.1,0.1,2.237683841688224
167.0,873.15,4.0,187.5,0.0775,0.3,2.23766746506592
521.0,873.15,10.0,150.0,0.1,0.2,2.237620597576004
166.0,873.15,4.0,187.5,0.0775,0.2,2.237573247832461
519.0,873.15,10.0,150.0,0.0775,0.5,2.237548657015506
165.0,873.15,4.0,187.5,0.0775,0.1,2.237504602129466
518.0,873.15,10.0,150.0,0.0775,0.4,2.2369695509191647
1899.0,1023.15,2.0,150.0,0.1,0.5,2.233454261817301
434.0,873.15,8.0,225.0,0.0325,0.5,2.232097005424196
435.0,873.15,8.0,225.0,0.055,0.1,2.231479813381717
436.0,873.15,8.0,225.0,0.055,0.2,2.231334240346448
886.0,923.15,6.0,150.0,0.055,0.2,2.230845580079976
887.0,923.15,6.0,150.0,0.055,0.3,2.2306990744803925
888.0,923.15,6.0,150.0,0.055,0.4,2.230671502463198
623.0,873.15,10.0,300.0,0.1,0.4,2.230657832712942
1824.0,973.15,10.0,225.0,0.1,0.5,2.2304887917079683
1823.0,973.15,10.0,225.0,0.1,0.4,2.2304138809834533
624.0,873.15,10.0,300.0,0.1,0.5,2.2303247627989857
1430.0,973.15,4.0,225.0,0.0325,0.1,2.227388317125276
1938.0,1023.15,2.0,225.0,0.055,0.4,2.22679383810793
1937.0,1023.15,2.0,225.0,0.055,0.3,2.2267486201419127
1934.0,1023.15,2.0,225.0,0.0325,0.5,2.2256416993425594
962.0,923.15,6.0,262.5,0.055,0.3,2.2209896186527462
961.0,923.15,6.0,262.5,0.055,0.2,2.2209460265470296
960.0,923.15,6.0,262.5,0.055,0.1,2.22082397695199
959.0,923.15,6.0,262.5,0.0325,0.5,2.220797800145319
958.0,923.15,6.0,262.5,0.0325,0.4,2.2202548959000143
1463.0,973.15,4.0,262.5,0.055,0.4,2.21967468366243
1462.0,973.15,4.0,262.5,0.055,0.3,2.219660806987769
1465.0,973.15,4.0,262.5,0.0775,0.1,2.2192351828303245
1464.0,973.15,4.0,262.5,0.055,0.5,2.219177546762673
1461.0,973.15,4.0,262.5,0.055,0.2,2.218403009246288
505.0,873.15,10.0,150.0,0.0325,0.1,2.215976986306347
507.0,873.15,10.0,150.0,0.0325,0.3,2.215889616123368
506.0,873.15,10.0,150.0,0.0325,0.2,2.215826879909932
995.0,923.15,6.0,300.0,0.1,0.1,2.213497606380323
997.0,923.15,6.0,300.0,0.1,0.3,2.2133098490003174
996.0,923.15,6.0,300.0,0.1,0.2,2.213231882587429
994.0,923.15,6.0,300.0,0.0775,0.5,2.213077016649553
993.0,923.15,6.0,300.0,0.0775,0.4,2.2122240948249017
647.0,923.15,2.0,150.0,0.1,0.3,2.2108673530920298
644.0,923.15,2.0,150.0,0.0775,0.5,2.2107624036784688
643.0,923.15,2.0,150.0,0.0775,0.4,2.2099805593727075
189.0,873.15,4.0,225.0,0.055,0.5,2.2089908893585
430.0,873.15,8.0,225.0,0.0325,0.1,2.2089886543853443
188.0,873.15,4.0,225.0,0.055,0.4,2.208981587573213
187.0,873.15,4.0,225.0,0.055,0.3,2.2089555323698384
431.0,873.15,8.0,225.0,0.0325,0.2,2.208892340049049
186.0,873.15,4.0,225.0,0.055,0.2,2.2088487753717088
185.0,873.15,4.0,225.0,0.055,0.1,2.208583162761152
542.0,873.15,10.0,187.5,0.0775,0.3,2.2084872174737087
540.0,873.15,10.0,187.5,0.0775,0.1,2.2083881032323918
539.0,873.15,10.0,187.5,0.055,0.5,2.208386252724466
541.0,873.15,10.0,187.5,0.0775,0.2,2.2083745997652757
880.0,923.15,6.0,150.0,0.0325,0.1,2.20817254719946
1342.0,973.15,2.0,262.5,0.0775,0.3,2.2081653333342706
1815.0,973.15,10.0,225.0,0.0775,0.1,2.208055429745571
1814.0,973.15,10.0,225.0,0.055,0.5,2.208014047771412
1813.0,973.15,10.0,225.0,0.055,0.4,2.2079855851912544
1344.0,973.15,2.0,262.5,0.0775,0.5,2.20797014454633
1343.0,973.15,2.0,262.5,0.0775,0.4,2.207957626840081
1812.0,973.15,10.0,225.0,0.055,0.3,2.207913998709292
538.0,873.15,10.0,187.5,0.055,0.4,2.207609167059929
1923.0,1023.15,2.0,187.5,0.1,0.4,2.206045313132665
1922.0,1023.15,2.0,187.5,0.1,0.3,2.2060165051863008
1921.0,1023.15,2.0,187.5,0.1,0.2,2.205935815377692
1919.0,1023.15,2.0,187.5,0.0775,0.5,2.2051833812005714
442.0,873.15,8.0,225.0,0.0775,0.3,2.202344021601241
443.0,873.15,8.0,225.0,0.0775,0.4,2.2015148241330977
444.0,873.15,8.0,225.0,0.0775,0.5,2.201361431501803
897.0,923.15,6.0,150.0,0.1,0.3,2.201030615401456
1839.0,973.15,10.0,262.5,0.055,0.5,2.2009326951091577
1838.0,973.15,10.0,262.5,0.055,0.4,2.200897741549735
898.0,923.15,6.0,150.0,0.1,0.4,2.2008888631492898
899.0,923.15,6.0,150.0,0.1,0.5,2.200854349760674
1837.0,973.15,10.0,262.5,0.055,0.3,2.200850961892097
1367.0,973.15,2.0,300.0,0.0775,0.3,2.2007781489330367
1447.0,973.15,4.0,225.0,0.1,0.3,2.1981026289079666
1449.0,973.15,4.0,225.0,0.1,0.5,2.1980273421103025
1448.0,973.15,4.0,225.0,0.1,0.4,2.197924330515096
1446.0,973.15,4.0,225.0,0.1,0.2,2.1972665519282955
982.0,923.15,6.0,300.0,0.0325,0.3,2.1914612787599737
981.0,923.15,6.0,300.0,0.0325,0.2,2.1914116521224325
980.0,923.15,6.0,300.0,0.0325,0.1,2.191272658122059
206.0,873.15,4.0,262.5,0.0325,0.2,2.1883500794889312
205.0,873.15,4.0,262.5,0.0325,0.1,2.1878614723325667
209.0,873.15,4.0,262.5,0.0325,0.5,2.1877778763295948
208.0,873.15,4.0,262.5,0.0325,0.4,2.1877674329228034
207.0,873.15,4.0,262.5,0.0325,0.3,2.1877381712764694
524.0,873.15,10.0,150.0,0.1,0.5,2.1859719218318414
523.0,873.15,10.0,150.0,0.1,0.4,2.1850953871028387
1943.0,1023.15,2.0,225.0,0.0775,0.4,2.184298055464769
1942.0,1023.15,2.0,225.0,0.0775,0.3,2.184265849978
1941.0,1023.15,2.0,225.0,0.0775,0.2,2.1841756197217883
1939.0,1023.15,2.0,225.0,0.055,0.5,2.183352388104613
437.0,873.15,8.0,225.0,0.055,0.3,2.1783333416315287
438.0,873.15,8.0,225.0,0.055,0.4,2.1779170615006342
439.0,873.15,8.0,225.0,0.055,0.5,2.1778254782542845
1830.0,973.15,10.0,262.5,0.0325,0.1,2.1774365819593187
889.0,923.15,6.0,150.0,0.055,0.5,2.1774336576776205
890.0,923.15,6.0,150.0,0.0775,0.1,2.177347017405673
891.0,923.15,6.0,150.0,0.0775,0.2,2.177334652758064
1358.0,973.15,2.0,300.0,0.0325,0.4,2.1772404078344376
1470.0,973.15,4.0,262.5,0.1,0.1,2.176161802418461
1469.0,973.15,4.0,262.5,0.0775,0.5,2.176120540778592
1467.0,973.15,4.0,262.5,0.0775,0.3,2.176087306103236
1468.0,973.15,4.0,262.5,0.0775,0.4,2.17600494176004
1466.0,973.15,4.0,262.5,0.0775,0.2,2.1749456841560946
999.0,923.15,6.0,300.0,0.1,0.5,2.169117544671827
998.0,923.15,6.0,300.0,0.1,0.4,2.1683649025813803
546.0,873.15,10.0,187.5,0.1,0.2,2.1636672195737225
547.0,873.15,10.0,187.5,0.1,0.3,2.1634517234170643
545.0,873.15,10.0,187.5,0.1,0.1,2.163441968612198
544.0,873.15,10.0,187.5,0.0775,0.5,2.163390086157321
543.0,873.15,10.0,187.5,0.0775,0.4,2.162569743689115
445.0,873.15,8.0,225.0,0.1,0.1,2.155185539263328
446.0,873.15,8.0,225.0,0.1,0.2,2.1546697228046083
447.0,873.15,8.0,225.0,0.1,0.3,2.1545676332935155
1843.0,973.15,10.0,262.5,0.0775,0.4,2.154525421781997
1842.0,973.15,10.0,262.5,0.0775,0.3,2.154525041599893
1841.0,973.15,10.0,262.5,0.0775,0.2,2.1544067009864523
1369.0,973.15,2.0,300.0,0.0775,0.5,2.154260644560866
1368.0,973.15,2.0,300.0,0.0775,0.4,2.154192512765647
1840.0,973.15,10.0,262.5,0.0775,0.1,2.15413246226723
