Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Weigth,Selectivity,Conversion,Yield,Normalized Weigth,Normalized Selectivity,Normalized Conversion,Normalized Yield,Overall Efficiency
310.0,873.15,6.0,225.0,0.055,0.1,0.2060000000000001,1.3334134038501042,0.2528595493081144,8.000205888549253,0.0555555555555555,0.9942521124370808,0.990614222651782,0.9975366728809472,3.037958563525365
2208.0,1023.15,6.0,262.5,0.0325,0.4,0.091,1.3333582424864272,0.3686369240705069,8.00006405142419,0.4444444444444444,0.9942160514942112,0.5889091328794561,0.9975211671497324,3.025090795967844
2207.0,1023.15,6.0,262.5,0.0325,0.3,0.091,1.3333582429884356,0.3686044316684312,8.000064052715045,0.4444444444444444,0.9942160514946612,0.5889084722703799,0.997521167149926,3.0250901353594117
2206.0,1023.15,6.0,262.5,0.0325,0.2,0.091,1.33335824504548,0.3684713664838775,8.000064058004469,0.4444444444444444,0.994216051495921,0.5889066229094406,0.9975211671504676,3.025088286000273
2205.0,1023.15,6.0,262.5,0.0325,0.1,0.091,1.3333582655496974,0.3671520384819242,8.00006411072846,0.4444444444444444,0.9942160515010796,0.5888990493576399,0.9975211671526863,3.0250807124558503
1730.0,973.15,8.0,300.0,0.0325,0.1,0.037,1.3333432034740664,0.3208008085067156,8.000025380254524,0.8,0.9942156279827518,0.2285557623846564,0.9975209850415556,3.020292375408964
649.0,923.15,2.0,150.0,0.1,0.5,9.48900000000018,1.3386903966592922,0.2079819248834698,8.0137437516321,0.0373831775700934,0.9942708623351498,0.989025941921606,0.9975447348365736,3.0182247166634224
648.0,923.15,2.0,150.0,0.1,0.4,9.682000000000071,1.3388231678525424,0.2079751524992462,8.014083581677857,0.0373831775700934,0.9942708663083356,0.988566274189177,0.9975447365449184,3.0177650546125245
1948.0,1023.15,2.0,225.0,0.1,0.4,3.360999999999741,1.334309127217012,0.1388688148230392,8.002508135376555,0.0341880341880341,0.9942571686297004,0.989797009722312,0.9975388469259046,3.0157810594659518
1947.0,1023.15,2.0,225.0,0.1,0.3,3.532999999999722,1.3343724114164708,0.1388545129756416,8.002670725745654,0.0341880341880341,0.9942571686883362,0.9897877181541546,0.9975388469511168,3.015771767981642
1946.0,1023.15,2.0,225.0,0.1,0.2,4.881999999999965,1.334896712553194,0.1388296478446992,8.00401742623922,0.0341880341880341,0.994257168852009,0.9897617655156532,0.9975388470214914,3.015745815577188
1944.0,1023.15,2.0,225.0,0.0775,0.5,3.902999999999681,1.3344694573874558,0.1791556395034843,8.002920040055944,0.0341880341880341,0.9942571761593104,0.988606329045226,0.9975388501634516,3.014590389556022
1474.0,973.15,4.0,262.5,0.1,0.5,0.2520000000000001,1.333406924066875,0.1192524814954918,8.000189227346866,0.0253164556962025,0.994281864066388,0.9898340754321552,0.9975494652064186,3.006981860401164
1473.0,973.15,4.0,262.5,0.1,0.4,0.2520000000000001,1.3334069287187562,0.1192202752792847,8.000189239308083,0.0253164556962025,0.9942818643898176,0.9898006929170128,0.9975494653454814,3.0069484783485145
1472.0,973.15,4.0,262.5,0.1,0.3,0.2520000000000001,1.3334069417629024,0.1191300722840629,8.000189272848061,0.0253164556962025,0.9942818657113328,0.9896642922631216,0.9975494659136852,3.006812079584342
1765.0,973.15,10.0,150.0,0.0775,0.1,0.01,1.333339284302539,0.2702176126777207,8.00001530245322,0.8,0.9942152980805828,0.2147294582042992,0.9975208431849248,3.006465599469806
1764.0,973.15,10.0,150.0,0.055,0.5,0.014,1.3333418962339956,0.3824403218729051,8.000022018806613,0.8,0.9942152980808356,0.214729234298681,0.9975208431850338,3.0064653755645505
1763.0,973.15,10.0,150.0,0.055,0.4,0.014,1.3333418962348886,0.3824401313228127,8.000022018808911,0.8,0.9942152980815424,0.214728607002611,0.9975208431853388,3.006464748269492
1762.0,973.15,10.0,150.0,0.055,0.3,0.014,1.3333418962373818,0.3824395989177125,8.000022018815317,0.8,0.9942152980844406,0.214726036102172,0.9975208431865844,3.006462177373197
1761.0,973.15,10.0,150.0,0.055,0.2,0.014,1.3333418962475696,0.3824374228876039,8.000022018841516,0.8,0.9942152981131986,0.2147005262667684,0.99752084319895,3.006436667578917
1471.0,973.15,4.0,262.5,0.1,0.2,0.2530000000000001,1.333407321480367,0.1190919404375177,8.000190249202525,0.0253164556962025,0.9942818788486524,0.9883142413204244,0.9975494715622488,3.005462047427528
212.0,873.15,4.0,262.5,0.055,0.3,0.9890000000000008,1.333642199045849,0.2164880688720319,8.000794120999238,0.0224719101123595,0.9943065256380688,0.9899537898132056,0.9975600686252252,3.004292294188859
211.0,873.15,4.0,262.5,0.055,0.2,1.0030000000000003,1.333647726325433,0.2165110818005245,8.00080833020821,0.0224719101123595,0.9943065267034288,0.9898809592833442,0.9975600690832784,3.004219465182411
210.0,873.15,4.0,262.5,0.055,0.1,1.1899999999999795,1.3337238319756073,0.2164391100076495,8.001003971344712,0.0224719101123595,0.994306537269996,0.9891604018087552,0.997560073626386,3.0034989228174966
214.0,873.15,4.0,262.5,0.055,0.5,0.9850000000000008,1.3336406014281,0.2165535926358349,8.00079001392393,0.0225988700564971,0.9943059250599428,0.9878354897541436,0.9975598104059448,3.0023000952765284
213.0,873.15,4.0,262.5,0.055,0.4,0.9860000000000008,1.3336410030599275,0.2165294680371095,8.00079104641942,0.0225988700564971,0.9943059251525864,0.987829139761942,0.9975598104457762,3.002293745416802
1007.0,923.15,8.0,150.0,0.0325,0.3,0.107,1.3334089323109135,0.6418145156101714,8.00019439107274,0.0177777777777777,0.9943232760521564,0.9889386419950178,0.997567270413938,2.99860696623889
1006.0,923.15,8.0,150.0,0.0325,0.2,0.107,1.3334089328488588,0.6417843629549156,8.000194392455935,0.0177777777777777,0.9943232763009648,0.988922480315971,0.9975672705209137,2.998590804915627
