,Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Weigth,Selectivity,Conversion,Yield
1966,2540.0,1073.15,4.0,187.5,0.0775,0.05,0.2255999999999914,1.333411926184932,0.2150875992124973,8.000202089097249
692,917.0,923.15,9.5,187.5,0.0775,0.125,0.0159999999999999,1.333341303916853,0.2150811391496747,8.000020495716168
1969,2543.0,1073.15,4.0,187.5,0.0775,0.1625,0.1861999999999958,1.333394837821404,0.2150684812435943,8.000158150229268
109,166.0,873.15,6.75,187.5,0.0775,0.0875,0.1052000000000019,1.3333845359893048,0.2150670609354303,8.00013166108336
1970,2544.0,1073.15,4.0,187.5,0.0775,0.2,0.1857999999999958,1.333394669880296,0.2150659305891691,8.00015771840342
991,1294.0,973.15,4.0,187.5,0.0775,0.2,0.3558999999999771,1.3334893527590466,0.2150652464079114,8.0004011659847
1477,1918.0,1023.15,4.0,187.5,0.0775,0.1625,0.2508999999999887,1.333430224822336,0.21506394607789,8.000249139197766
1476,1917.0,1023.15,4.0,187.5,0.0775,0.125,0.2526999999999885,1.3334311076733911,0.2150609625694115,8.000251409196771
988,1291.0,973.15,4.0,187.5,0.0775,0.0875,0.3740999999999751,1.333499506095246,0.2150594801613961,8.000427270958982
1478,1919.0,1023.15,4.0,187.5,0.0775,0.2,0.2501999999999887,1.333429882678544,0.2150580754935731,8.00024825947216
1475,1916.0,1023.15,4.0,187.5,0.0775,0.0875,0.2593999999999877,1.333434410176371,0.2150574188007784,8.000259900623554
505,667.0,923.15,4.0,187.5,0.0775,0.125,0.5534999999999554,1.3335960228767527,0.2150551860251325,8.000675411358841
507,669.0,923.15,4.0,187.5,0.0775,0.2,0.5425999999999566,1.3335895350702225,0.2150528631438091,8.00065873213688
990,1293.0,973.15,4.0,187.5,0.0775,0.1625,0.357199999999977,1.3334900747199196,0.2150527082238135,8.000403022206843
1474,1915.0,1023.15,4.0,187.5,0.0775,0.05,0.32919999999998,1.3334702911892766,0.2150491644561688,8.000352156673584
989,1292.0,973.15,4.0,187.5,0.0775,0.125,0.3606999999999766,1.3334920184363297,0.2150457922545376,8.000408019659274
987,1290.0,973.15,4.0,187.5,0.0775,0.05,0.565999999999954,1.3336145540406037,0.215044254630632,8.000723051816923
504,666.0,923.15,4.0,187.5,0.0775,0.0875,0.5846999999999519,1.3336148041760525,0.2150389170286794,8.000723694867496
26,43.0,873.15,4.0,187.5,0.0775,0.1625,0.9054999999999166,1.3337557957987518,0.21503649773274,8.001086135403336
27,44.0,873.15,4.0,187.5,0.0775,0.2,0.8976999999999175,1.3337512467018982,0.2150363184320205,8.001074441937572
506,668.0,923.15,4.0,187.5,0.0775,0.1625,0.5454999999999562,1.3335912616551613,0.215036220446401,8.000663170948814
25,42.0,873.15,4.0,187.5,0.0775,0.125,0.9266999999999144,1.3337682171497365,0.215033947316118,8.001118064287327
24,41.0,873.15,4.0,187.5,0.0775,0.0875,1.0174999999999044,1.3338223098652895,0.2150211737774333,8.001257104784399
2351,3024.0,1073.15,15.0,150.0,0.1,0.2,0.0009,1.3333337311054765,0.2137189007577586,8.000001022842483
2350,3023.0,1073.15,15.0,150.0,0.1,0.1625,0.0009,1.3333337311055011,0.2137188426432028,8.000001022842543
2349,3022.0,1073.15,15.0,150.0,0.1,0.125,0.0009,1.3333337311055666,0.2137186928461146,8.000001022842708
2348,3021.0,1073.15,15.0,150.0,0.1,0.0875,0.0009,1.3333337311057936,0.2137181670817971,8.000001022843298
2347,3020.0,1073.15,15.0,150.0,0.1,0.05,0.0009,1.3333337311072997,0.2137146844421599,8.000001022847165
1365,1774.0,973.15,15.0,150.0,0.1,0.2,0.0017,1.3333343680921863,0.213555067663399,8.00000266080729
1364,1773.0,973.15,15.0,150.0,0.1,0.1625,0.0017,1.333334368092293,0.2135549665887061,8.00000266080758
1363,1772.0,973.15,15.0,150.0,0.1,0.125,0.0017,1.3333343680925691,0.2135547060581631,8.00000266080829
1362,1771.0,973.15,15.0,150.0,0.1,0.0875,0.0017,1.333334368093534,0.2135537916403569,8.000002660810763
1361,1770.0,973.15,15.0,150.0,0.1,0.05,0.0017,1.333334368099931,0.2135477345923786,8.000002660827215
1856,2399.0,1023.15,15.0,150.0,0.1,0.2,0.0012,1.333333963868927,0.213066276399259,8.000001621376803
1855,2398.0,1023.15,15.0,150.0,0.1,0.1625,0.0012,1.3333339638689763,0.2130662020158341,8.000001621376933
1854,2397.0,1023.15,15.0,150.0,0.1,0.125,0.0012,1.3333339638691042,0.2130660102842473,8.000001621377264
1853,2396.0,1023.15,15.0,150.0,0.1,0.0875,0.0012,1.333333963869552,0.2130653373375381,8.000001621378406
1852,2395.0,1023.15,15.0,150.0,0.1,0.05,0.0012,1.333333963872521,0.2130608797731234,8.00000162138604
1756,2274.0,1023.15,12.25,150.0,0.1,0.2,0.0026999999999999,1.333334759915301,0.2113802298945106,8.00000366835138
1755,2273.0,1023.15,12.25,150.0,0.1,0.1625,0.0026999999999999,1.3333347599156644,0.2113799763353962,8.000003668352328
1754,2272.0,1023.15,12.25,150.0,0.1,0.125,0.0026999999999999,1.3333347599166028,0.2113793227559074,8.00000366835473
1753,2271.0,1023.15,12.25,150.0,0.1,0.0875,0.0026999999999999,1.3333347599198946,0.2113770287911849,8.000003668363213
1265,1649.0,973.15,12.25,150.0,0.1,0.2,0.0037999999999999,1.3333356465320427,0.2113646675207238,8.000005948219366
1264,1648.0,973.15,12.25,150.0,0.1,0.1625,0.0037999999999999,1.333335646532821,0.2113643271381262,8.000005948221371
1263,1647.0,973.15,12.25,150.0,0.1,0.125,0.0037999999999999,1.3333356465348258,0.2113634497622502,8.000005948226502
1752,2270.0,1023.15,12.25,150.0,0.1,0.05,0.0026999999999999,1.3333347599417065,0.2113618336525147,8.000003668419287
1262,1646.0,973.15,12.25,150.0,0.1,0.0875,0.0037999999999999,1.333335646541866,0.2113603703106799,8.000005948244622
1261,1645.0,973.15,12.25,150.0,0.1,0.05,0.0037999999999999,1.3333356465884996,0.2113399721496219,8.000005948364521
879,1149.0,923.15,15.0,150.0,0.1,0.2,0.0024999999999999,1.3333349968359267,0.2106865723368193,8.000004277575052
878,1148.0,923.15,15.0,150.0,0.1,0.1625,0.0024999999999999,1.3333349968361643,0.2106864316974666,8.000004277575666
877,1147.0,923.15,15.0,150.0,0.1,0.125,0.0024999999999999,1.3333349968367778,0.2106860691862971,8.000004277577242
876,1146.0,923.15,15.0,150.0,0.1,0.0875,0.0024999999999999,1.3333349968389316,0.210684796837654,8.000004277582777
875,1145.0,923.15,15.0,150.0,0.1,0.05,0.0024999999999999,1.3333349968531991,0.2106763688946609,8.000004277619459
2251,2899.0,1073.15,12.25,150.0,0.1,0.2,0.002,1.3333342244113988,0.2101989242230123,8.000002291342723
2250,2898.0,1073.15,12.25,150.0,0.1,0.1625,0.002,1.33333422441158,0.2101987285778894,8.000002291343193
2249,2897.0,1073.15,12.25,150.0,0.1,0.125,0.002,1.3333342244120456,0.2101982242780343,8.000002291344378
2248,2896.0,1073.15,12.25,150.0,0.1,0.0875,0.002,1.3333342244136792,0.2101964542602531,8.000002291348578
2151,2774.0,1073.15,9.5,150.0,0.1,0.2,0.0056,1.3333358348581106,0.2101885692301221,8.000006432485382
2150,2773.0,1073.15,9.5,150.0,0.1,0.1625,0.0056,1.3333358348603828,0.2101876488408768,8.000006432491238
2149,2772.0,1073.15,9.5,150.0,0.1,0.125,0.0056,1.33333583486624,0.2101852764159826,8.0000064325063
2247,2895.0,1073.15,12.25,150.0,0.1,0.05,0.002,1.3333342244245008,0.2101847297219942,8.00000229137641
2148,2771.0,1073.15,9.5,150.0,0.1,0.0875,0.0056,1.333335834886796,0.2101769495384844,8.000006432559145
2147,2770.0,1073.15,9.5,150.0,0.1,0.05,0.0056,1.3333358350230249,0.2101217924535176,8.000006432909476
676,896.0,923.15,9.5,150.0,0.1,0.0875,0.0156999999999999,1.333343677222791,0.2090751660874359,8.000026598454978
675,895.0,923.15,9.5,150.0,0.1,0.05,0.0156999999999999,1.3333436785434172,0.2089421540992959,8.000026601850836
779,1024.0,923.15,12.25,150.0,0.1,0.2,0.0056,1.333337048181542,0.20893174868999,8.000009552451605
778,1023.0,923.15,12.25,150.0,0.1,0.1625,0.0056,1.333337048183287,0.2089312750345444,8.000009552456108
777,1022.0,923.15,12.25,150.0,0.1,0.125,0.0056,1.3333370481877855,0.2089300541354903,8.00000955246768
776,1021.0,923.15,12.25,150.0,0.1,0.0875,0.0056,1.3333370482035796,0.2089257689799651,8.000009552508299
1656,2149.0,1023.15,9.5,150.0,0.1,0.2,0.0074,1.3333372265421148,0.2089178118578265,8.000010011091586
1655,2148.0,1023.15,9.5,150.0,0.1,0.1625,0.0074,1.3333372265465424,0.2089166548249069,8.000010011102981
1654,2147.0,1023.15,9.5,150.0,0.1,0.125,0.0074,1.3333372265579555,0.2089136724222912,8.000010011132334
1653,2146.0,1023.15,9.5,150.0,0.1,0.0875,0.0074,1.3333372265980128,0.2089032046158031,8.000010011235322
775,1020.0,923.15,12.25,150.0,0.1,0.05,0.0056,1.3333370483082143,0.2088973843226579,8.000009552777339
1652,2145.0,1023.15,9.5,150.0,0.1,0.05,0.0074,1.333337226863517,0.2088338660841896,8.000010011918048
2047,2645.0,1073.15,6.75,150.0,0.1,0.05,0.0220999999999999,1.3333431303572054,0.2087852037054004,8.00002519224133
2051,2649.0,1073.15,6.75,150.0,0.1,0.2,0.0219999999999999,1.3333430740026857,0.2087747423562541,8.000025047330936
2050,2648.0,1073.15,6.75,150.0,0.1,0.1625,0.0219999999999999,1.333343074069894,0.2087675692921243,8.000025047503746
2049,2647.0,1073.15,6.75,150.0,0.1,0.125,0.0219999999999999,1.3333430742431582,0.2087490797296306,8.000025047949244
1165,1524.0,973.15,9.5,150.0,0.1,0.2,0.0103999999999999,1.3333396156659645,0.2087465143660956,8.000016154526158
1164,1523.0,973.15,9.5,150.0,0.1,0.1625,0.0103999999999999,1.3333396156754085,0.2087449668896739,8.000016154550412
1163,1522.0,973.15,9.5,150.0,0.1,0.125,0.0103999999999999,1.333339615699752,0.2087409780727452,8.000016154613025
1162,1521.0,973.15,9.5,150.0,0.1,0.0875,0.0103999999999999,1.333339615785206,0.2087269779065343,8.000016154832757
197,274.0,873.15,9.5,150.0,0.1,0.2,0.0254999999999999,1.3333500829993132,0.2086885799171142,8.000043070260494
196,273.0,873.15,9.5,150.0,0.1,0.1625,0.0254999999999999,1.3333500830538898,0.2086851738093494,8.000043070400803
2048,2646.0,1073.15,6.75,150.0,0.1,0.0875,0.0219999999999999,1.3333430748516666,0.2086841837966649,8.000025049513985
195,272.0,873.15,9.5,150.0,0.1,0.125,0.0254999999999999,1.3333500831945817,0.2086763941614026,8.000043070762626
1556,2024.0,1023.15,6.75,150.0,0.1,0.2,0.0293999999999998,1.333348642874311,0.2086563491445439,8.00003936713279
297,399.0,873.15,12.25,150.0,0.1,0.2,0.0091,1.3333393693509032,0.208651652240077,8.000015521147878
296,398.0,873.15,12.25,150.0,0.1,0.1625,0.0091,1.333339369355238,0.208650923951555,8.000015521159021
295,397.0,873.15,12.25,150.0,0.1,0.125,0.0091,1.3333393693664193,0.2086490467134155,8.000015521187795
1555,2023.0,1023.15,6.75,150.0,0.1,0.1625,0.0293999999999998,1.3333486430072072,0.2086472072903716,8.000039367474459
194,271.0,873.15,9.5,150.0,0.1,0.0875,0.0254999999999999,1.333350083688538,0.2086455789277481,8.000043072032689
294,396.0,873.15,12.25,150.0,0.1,0.0875,0.0091,1.3333393694056654,0.2086424579300262,8.000015521288688
1161,1520.0,973.15,9.5,150.0,0.1,0.05,0.0103999999999999,1.3333396163516844,0.208634241070693,8.0000161562894
1554,2022.0,1023.15,6.75,150.0,0.1,0.125,0.0293999999999998,1.33334864334985,0.2086236429061654,8.000039368355637
1062,1396.0,973.15,6.75,150.0,0.1,0.0875,0.0415000000000001,1.33335807630138,0.2086079780871091,8.000063624100282
293,395.0,873.15,12.25,150.0,0.1,0.05,0.0091,1.3333393696657194,0.2085988141929695,8.000015521957407
1553,2021.0,1023.15,6.75,150.0,0.1,0.0875,0.0293999999999998,1.3333486445534095,0.2085409349981069,8.000039371450434
577,772.0,923.15,6.75,150.0,0.1,0.125,0.0625000000000007,1.33337379805735,0.2084914539068993,8.000104050343056
397,524.0,873.15,15.0,150.0,0.1,0.2,0.0039999999999999,1.3333359960910318,0.2084813401122151,8.000006847083414
396,523.0,873.15,15.0,150.0,0.1,0.1625,0.0039999999999999,1.3333359960916078,0.2084811277990873,8.000006847084887
395,522.0,873.15,15.0,150.0,0.1,0.125,0.0039999999999999,1.333335996093092,0.208480580544542,8.00000684708872
1065,1399.0,973.15,6.75,150.0,0.1,0.2,0.0414000000000001,1.3333580037574473,0.2084802844200895,8.00006343756274
394,521.0,873.15,15.0,150.0,0.1,0.0875,0.0039999999999999,1.3333359960983,0.2084786597868693,8.000006847102094
1064,1398.0,973.15,6.75,150.0,0.1,0.1625,0.0414000000000001,1.3333580040405144,0.2084680399965127,8.00006343829056
393,520.0,873.15,15.0,150.0,0.1,0.05,0.0039999999999999,1.3333359961328082,0.2084659368606885,8.000006847190845
193,270.0,873.15,9.5,150.0,0.1,0.05,0.0254999999999999,1.3333500869661137,0.2084414586752787,8.00004308046068
1063,1397.0,973.15,6.75,150.0,0.1,0.125,0.0414000000000001,1.3333580047703872,0.208436478323375,8.000063440167368
93,145.0,873.15,6.75,150.0,0.1,0.05,0.1038000000000019,1.3334004345556694,0.2084355813344178,8.000172541038424
1061,1395.0,973.15,6.75,150.0,0.1,0.05,0.0417000000000001,1.3333582316197372,0.2084302137409321,8.000064023481862
95,147.0,873.15,6.75,150.0,0.1,0.125,0.1021000000000019,1.333399055956991,0.2084194936726786,8.000168996272112
97,149.0,873.15,6.75,150.0,0.1,0.2,0.1020000000000019,1.333398976049046,0.2084022656000974,8.000168790806166
94,146.0,873.15,6.75,150.0,0.1,0.0875,0.1023000000000019,1.3333992190041997,0.2084015447781021,8.0001694155128
1954,2522.0,1073.15,4.0,150.0,0.1,0.125,0.1835999999999961,1.3334128568938202,0.2083910022438814,8.000204482186499
1953,2521.0,1073.15,4.0,150.0,0.1,0.0875,0.1860999999999958,1.333414228461937,0.208389519238365,8.000208008833493
1552,2020.0,1023.15,6.75,150.0,0.1,0.05,0.0294999999999998,1.3333487129952313,0.2083891196113454,8.000039547441396
1955,2523.0,1073.15,4.0,150.0,0.1,0.1625,0.1828999999999961,1.3334124742442466,0.2083861315497287,8.000203498297283
575,770.0,923.15,6.75,150.0,0.1,0.05,0.0631000000000007,1.33337429317641,0.2083834402600161,8.000105323461911
96,148.0,873.15,6.75,150.0,0.1,0.1625,0.1020000000000019,1.333398977679369,0.2083751981765593,8.000168794998215
579,774.0,923.15,6.75,150.0,0.1,0.2,0.0624000000000007,1.3333737210045489,0.2083670828641212,8.00010385221418
1956,2524.0,1073.15,4.0,150.0,0.1,0.2,0.1825999999999962,1.333412311801477,0.2083644769935007,8.00020308061567
1461,1896.0,1023.15,4.0,150.0,0.1,0.0875,0.2515999999999886,1.3334614817916806,0.2083581500377408,8.00032950651042
679,899.0,923.15,9.5,150.0,0.1,0.2,0.0155999999999999,1.3333436006889956,0.2083545818804629,8.000026401655534
678,898.0,923.15,9.5,150.0,0.1,0.1625,0.0155999999999999,1.3333436007107784,0.2083523809826596,8.00002640171154
1463,1898.0,1023.15,4.0,150.0,0.1,0.1625,0.2459999999999892,1.3334579006899645,0.2083501600747886,8.000320298960467
578,773.0,923.15,6.75,150.0,0.1,0.1625,0.0624000000000007,1.333373721658884,0.2083495761921604,8.000103853896626
1462,1897.0,1023.15,4.0,150.0,0.1,0.125,0.2471999999999891,1.333458666354398,0.2083494080625766,8.000322267600975
677,897.0,923.15,9.5,150.0,0.1,0.125,0.0155999999999999,1.333343600766931,0.208346707897526,8.00002640185593
1952,2520.0,1073.15,4.0,150.0,0.1,0.05,0.2061999999999936,1.333425457399468,0.2083341100567596,8.000236881103348
576,771.0,923.15,6.75,150.0,0.1,0.0875,0.0625000000000007,1.3333738040038732,0.2083327331753635,8.000104065633558
493,647.0,923.15,4.0,150.0,0.1,0.125,0.5370999999999572,1.3336681884653827,0.2083318666188147,8.000860932502139
1464,1899.0,1023.15,4.0,150.0,0.1,0.2,0.2454999999999892,1.3334575840939544,0.2083315593441723,8.000319484943265
977,1273.0,973.15,4.0,150.0,0.1,0.1625,0.3493999999999778,1.3335346489189408,0.2083300066744,8.00051762398919
494,648.0,923.15,4.0,150.0,0.1,0.1625,0.5318999999999577,1.3336641511706764,0.2083273824037637,8.000850553848272
978,1274.0,973.15,4.0,150.0,0.1,0.2,0.3484999999999779,1.333533999901766,0.2083261441718686,8.000515955375189
492,646.0,923.15,4.0,150.0,0.1,0.0875,0.556699999999955,1.3336835094499295,0.2083237750497899,8.000900317755582
1460,1895.0,1023.15,4.0,150.0,0.1,0.05,0.2894999999999844,1.3334863262970476,0.2083233670317099,8.00039338468465
975,1271.0,973.15,4.0,150.0,0.1,0.0875,0.3602999999999766,1.3335425566567238,0.2083218021335657,8.00053795459456
976,1272.0,973.15,4.0,150.0,0.1,0.125,0.3516999999999776,1.3335363129315811,0.2083215419327231,8.000521902137551
974,1270.0,973.15,4.0,150.0,0.1,0.05,0.4456999999999672,1.3336067322062146,0.2083196130764214,8.000702943308587
495,649.0,923.15,4.0,150.0,0.1,0.2,0.529899999999958,1.3336626029551448,0.2083195608783349,8.00084657384848
15,24.0,873.15,4.0,150.0,0.1,0.2,0.8734999999999201,1.3338696727960644,0.2083087022846398,8.001378841678253
14,23.0,873.15,4.0,150.0,0.1,0.1625,0.8785999999999196,1.333873561100818,0.2083082756038911,8.001388835564562
13,22.0,873.15,4.0,150.0,0.1,0.125,0.8921999999999181,1.3338839608086142,0.2083038049511359,8.001415565172692
12,21.0,873.15,4.0,150.0,0.1,0.0875,0.946499999999912,1.3339258907043692,0.2083009141232053,8.001523332098941
491,645.0,923.15,4.0,150.0,0.1,0.05,0.8340999999999245,1.333914075422679,0.2082949941546951,8.001492965217729
2421,3114.0,1073.15,15.0,300.0,0.055,0.2,0.001,1.3333335275888236,0.2004461232880437,8.000000499514073
2420,3113.0,1073.15,15.0,300.0,0.055,0.1625,0.001,1.333333527588892,0.2004458691682907,8.000000499514249
2419,3112.0,1073.15,15.0,300.0,0.055,0.125,0.001,1.333333527589069,0.2004452136880591,8.000000499514702
2418,3111.0,1073.15,15.0,300.0,0.055,0.0875,0.001,1.3333335275896911,0.2004429114343801,8.000000499516307
2417,3110.0,1073.15,15.0,300.0,0.055,0.05,0.001,1.3333335275938143,0.2004276504834491,8.000000499526903
1926,2489.0,1023.15,15.0,300.0,0.055,0.2,0.0013,1.3333336316465696,0.1962156193369826,8.000000767091082
1925,2488.0,1023.15,15.0,300.0,0.055,0.1625,0.0013,1.3333336316466995,0.196215306980646,8.000000767091423
1924,2487.0,1023.15,15.0,300.0,0.055,0.125,0.0013,1.3333336316470348,0.1962145012847086,8.000000767092267
1923,2486.0,1023.15,15.0,300.0,0.055,0.0875,0.0013,1.3333336316482156,0.1962116714286469,8.000000767095317
1922,2485.0,1023.15,15.0,300.0,0.055,0.05,0.0013,1.3333336316560378,0.1961929132183488,8.00000076711543
1826,2364.0,1023.15,12.25,300.0,0.055,0.2,0.0028999999999999,1.3333340034710364,0.1938691486728948,8.00000172321074
1825,2363.0,1023.15,12.25,300.0,0.055,0.1625,0.0028999999999999,1.3333340034719945,0.1938680992528059,8.000001723213199
1824,2362.0,1023.15,12.25,300.0,0.055,0.125,0.0028999999999999,1.3333340034744643,0.1938653923668607,8.000001723219555
1823,2361.0,1023.15,12.25,300.0,0.055,0.0875,0.0028999999999999,1.3333340034831394,0.1938558849809847,8.000001723241864
1822,2360.0,1023.15,12.25,300.0,0.055,0.05,0.0028999999999999,1.3333340035406689,0.1937928655608111,8.000001723389786
1435,1864.0,973.15,15.0,300.0,0.055,0.2,0.0018,1.3333338083749176,0.1934709894358335,8.000001221535253
1434,1863.0,973.15,15.0,300.0,0.055,0.1625,0.0018,1.3333338083751884,0.1934705797402642,8.000001221535946
1433,1862.0,973.15,15.0,300.0,0.055,0.125,0.0018,1.3333338083758888,0.193469522967347,8.000001221537758
1432,1861.0,973.15,15.0,300.0,0.055,0.0875,0.0018,1.333333808378346,0.1934658112554569,8.00000122154408
1431,1860.0,973.15,15.0,300.0,0.055,0.05,0.0018,1.3333338083946404,0.1934412076238208,8.00000122158596
949,1239.0,923.15,15.0,300.0,0.055,0.2,0.0026999999999999,1.3333341111737955,0.1924561864726917,8.000002000160526
948,1238.0,923.15,15.0,300.0,0.055,0.1625,0.0026999999999999,1.3333341111744217,0.1924556029231244,8.000002000162144
947,1237.0,923.15,15.0,300.0,0.055,0.125,0.0026999999999999,1.3333341111760366,0.1924540977115869,8.0000020001663
946,1236.0,923.15,15.0,300.0,0.055,0.0875,0.0026999999999999,1.3333341111817096,0.1924488109559596,8.000002000180878
945,1235.0,923.15,15.0,300.0,0.055,0.05,0.0026999999999999,1.3333341112193204,0.1924137671900181,8.000002000277593
467,614.0,873.15,15.0,300.0,0.055,0.2,0.0043999999999999,1.3333345975048605,0.191809142608993,8.000003250725001
466,613.0,873.15,15.0,300.0,0.055,0.1625,0.0043999999999999,1.3333345975064204,0.1918082424337417,8.000003250729034
465,612.0,873.15,15.0,300.0,0.055,0.125,0.0043999999999999,1.3333345975104425,0.1918059205203409,8.00000325073937
464,611.0,873.15,15.0,300.0,0.055,0.0875,0.0043999999999999,1.3333345975245727,0.19179776528806,8.000003250775713
463,610.0,873.15,15.0,300.0,0.055,0.05,0.0043999999999999,1.3333345976182642,0.1917437082991897,8.000003251016636
1335,1739.0,973.15,12.25,300.0,0.055,0.2,0.0039999999999999,1.333334391272928,0.1907372300712459,8.000002720414875
1334,1738.0,973.15,12.25,300.0,0.055,0.1625,0.0039999999999999,1.3333343912749094,0.1907358655979769,8.000002720419968
